
07;SALA 07;04/13/2013;03:34;HFL CENTRO CIRURGICO;OCUPADO
09;SALA 09;04/13/2013;02:34;HFL CENTRO CIRURGICO;LIVRE
03;SALA 03;04/13/2013;01:27;HFL CENTRO CIRURGICO;LIVRE
06;SALA 06;04/13/2013;10:04;HFL CENTRO CIRURGICO;OCUPADO
10;SALA 10;04/13/2013;09:04;HFL CENTRO CIRURGICO;OCUPADO
10;SALA 10;04/13/2013;08:17;HFL CENTRO CIRURGICO;LIVRE
14;SALA 14;04/13/2013;08:15;HFL CENTRO CIRURGICO;OCUPADO
08;SALA 08;04/13/2013;04:40;HFL CENTRO CIRURGICO;LIVRE
12;SALA 12;04/13/2013;04:13;HFL CENTRO CIRURGICO;LIVRE
12;SALA 12;04/13/2013;01:34;HFL CENTRO CIRURGICO;LIVRE
12;SALA 12;04/13/2013;02:05;HFL CENTRO CIRURGICO;OCUPADO
11;SALA 11;04/13/2013;11:53;HFL CENTRO CIRURGICO;LIVRE
01;SALA 01;04/13/2013;11:17;HFL CENTRO CIRURGICO;OCUPADO
12;SALA 12;04/13/2013;08:19;HFL CENTRO CIRURGICO;OCUPADO
10;SALA 10;04/13/2013;07:28;HFL CENTRO CIRURGICO;OCUPADO
06;SALA 06;04/13/2013;09:58;HFL CENTRO CIRURGICO;LIVRE
11;SALA 11;04/13/2013;09:05;HFL CENTRO CIRURGICO;OCUPADO
03;SALA 03;04/13/2013;09:04;HFL CENTRO CIRURGICO;OCUPADO
01;SALA 01;04/13/2013;12:40;HFL CENTRO CIRURGICO;LIVRE
12;SALA 12;04/13/2013;08:05;HFL CENTRO CIRURGICO;LIVRE
06;SALA 06;04/13/2013;07:26;HFL CENTRO CIRURGICO;OCUPADO
10;SALA 10;04/13/2013;12:23;HFL CENTRO CIRURGICO;OCUPADO
12;SALA 12;04/13/2013;07:32;HFL CENTRO CIRURGICO;OCUPADO
10;SALA 10;04/13/2013;12:10;HFL CENTRO CIRURGICO;LIVRE
10;SALA 10;04/13/2013;02:42;HFL CENTRO CIRURGICO;LIVRE
07;SALA 07;04/13/2013;12:21;HFL CENTRO CIRURGICO;LIVRE
12;SALA 12;04/13/2013;11:16;HFL CENTRO CIRURGICO;OCUPADO
07;SALA 07;04/13/2013;05:53;HFL CENTRO CIRURGICO;LIVRE
06;SALA 06;04/13/2013;02:30;HFL CENTRO CIRURGICO;OCUPADO
842.2;842;04/13/2013;07:34;HFL 8? ANDAR POSTO 1;OCUPADO
842.2;842;04/13/2013;07:33;HFL 8? ANDAR POSTO 1;LIVRE
842.2;842;04/13/2013;07:28;HFL 8? ANDAR POSTO 1;LIVRE
842.2;842;04/13/2013;07:34;HFL 8? ANDAR POSTO 1;OCUPADO
842.3;842;04/13/2013;05:56;HFL 8? ANDAR POSTO 1;OCUPADO
842.3;842;04/13/2013;05:55;HFL 8? ANDAR POSTO 1;LIVRE
842.2;842;04/13/2013;11:59;HFL 8? ANDAR POSTO 1;OCUPADO
842.1;842;04/13/2013;03:34;HFL 8? ANDAR POSTO 1;RESERVADO
842.2;842;04/13/2013;11:55;HFL 8? ANDAR POSTO 1;LIVRE
842.3;842;04/13/2013;11:54;HFL 8? ANDAR POSTO 1;OCUPADO
842.3;842;04/13/2013;07:33;HFL 8? ANDAR POSTO 1;OCUPADO
842.3;842;04/13/2013;11:41;HFL 8? ANDAR POSTO 1;LIVRE
842.1;842;04/13/2013;06:11;HFL 8? ANDAR POSTO 1;OCUPADO
842.1;842;04/13/2013;06:09;HFL 8? ANDAR POSTO 1;LIVRE
504.2;504;04/13/2013;12:29;HFL 5? ANDAR POSTO 1 ;LIVRE
504.1;504;04/13/2013;12:28;HFL 5? ANDAR POSTO 1 ;LIVRE
510.2;510;04/13/2013;12:28;HFL 5? ANDAR POSTO 1 ;OCUPADO
512.2;512;04/13/2013;12:27;HFL 5? ANDAR POSTO 1 ;OCUPADO
512.2;512;04/13/2013;12:26;HFL 5? ANDAR POSTO 1 ;LIVRE
510.2;510;04/13/2013;12:26;HFL 5? ANDAR POSTO 1 ;LIVRE
510.1;510;04/13/2013;12:26;HFL 5? ANDAR POSTO 1 ;OCUPADO
512.1;512;04/13/2013;12:26;HFL 5? ANDAR POSTO 1 ;OCUPADO
512.1;512;04/13/2013;12:26;HFL 5? ANDAR POSTO 1 ;LIVRE
510.1;510;04/13/2013;12:26;HFL 5? ANDAR POSTO 1 ;LIVRE
504.2;504;04/13/2013;12:25;HFL 5? ANDAR POSTO 1 ;OCUPADO
504.1;504;04/13/2013;12:25;HFL 5? ANDAR POSTO 1 ;OCUPADO
526.2;526;04/13/2013;12:21;HFL 5? ANDAR POSTO 1 ;OCUPADO
526.2;526;04/13/2013;12:21;HFL 5? ANDAR POSTO 1 ;LIVRE
526.1;526;04/13/2013;12:20;HFL 5? ANDAR POSTO 1 ;OCUPADO
526.1;526;04/13/2013;12:20;HFL 5? ANDAR POSTO 1 ;LIVRE
520.2;520;04/13/2013;12:19;HFL 5? ANDAR POSTO 1 ;OCUPADO
520.2;520;04/13/2013;06:16;HFL 5? ANDAR POSTO 1 ;OCUPADO
520.2;520;04/13/2013;12:23;HFL 5? ANDAR POSTO 1 ;LIVRE
502.2;502;04/13/2013;08:48;HFL 5? ANDAR POSTO 1 ;LIVRE
730.2;730;04/13/2013;07:06;HFL 7? ANDAR ;OCUPADO
730.2;730;04/13/2013;08:04;HFL 7? ANDAR ;RESERVADO
730.1;730;04/13/2013;01:40;HFL 7? ANDAR ;OCUPADO
730.2;730;04/13/2013;12:30;HFL 7? ANDAR ;OCUPADO
730.1;730;04/13/2013;11:17;HFL 7? ANDAR ;RESERVADO
730.1;730;04/13/2013;07:16;HFL 7? ANDAR ;OCUPADO
314.1;314;04/13/2013;07:31;HFL 3? ANDAR ;OCUPADO
314.1;314;04/13/2013;07:31;HFL 3? ANDAR ;LIVRE
328.1;328;04/13/2013;11:48;HFL 3? ANDAR ;RESERVADO
328.1;328;04/13/2013;01:42;HFL 3? ANDAR ;RESERVADO
328.1;328;04/13/2013;01:51;HFL 3? ANDAR ;OCUPADO
328.1;328;04/13/2013;12:31;HFL 3? ANDAR ;OCUPADO
328.1;328;04/13/2013;12:36;HFL 3? ANDAR ;OCUPADO
328.1;328;04/13/2013;12:35;HFL 3? ANDAR ;LIVRE
324.1;324;04/13/2013;12:35;HFL 3? ANDAR ;LIVRE
324.2;324;04/13/2013;12:35;HFL 3? ANDAR ;OCUPADO
320.2;320;04/13/2013;12:35;HFL 3? ANDAR ;OCUPADO
320.2;320;04/13/2013;12:34;HFL 3? ANDAR ;LIVRE
318.2;318;04/13/2013;12:34;HFL 3? ANDAR ;OCUPADO
310.1;310;04/13/2013;01:52;HFL 3? ANDAR ;RESERVADO
310.1;310;04/13/2013;12:24;HFL 3? ANDAR ;OCUPADO
328.2;328;04/13/2013;08:49;HFL 3? ANDAR ;LIVRE
322.2;322;04/13/2013;08:49;HFL 3? ANDAR ;LIVRE
314.2;314;04/13/2013;08:49;HFL 3? ANDAR ;LIVRE
310.1;310;04/13/2013;08:49;HFL 3? ANDAR ;LIVRE
310.1;310;04/13/2013;02:30;HFL 3? ANDAR ;OCUPADO
350.09-CTI-PEDIATRIC;350;04/13/2013;03:55;HFL 3? ANDAR CTI PEDIATRICO;OCUPADO
350.06-CTI-PEDIATRIC;350;04/13/2013;08:49;HFL 3? ANDAR CTI PEDIATRICO;LIVRE
318.2;318;03/13/2013;11:34;HFL 3? ANDAR ;LIVRE
324.2;324;03/13/2013;11:34;HFL 3? ANDAR ;LIVRE
316.1;316;03/13/2013;11:34;HFL 3? ANDAR ;LIVRE
350.10-CTI-PEDIATRIC;350;03/13/2013;11:34;HFL 3? ANDAR CTI PEDIATRICO;LIVRE
01;RPA;03/13/2013;10:55;HFL CENTRO CIRURGICO - RPA;LIVRE
02;RPA;03/13/2013;10:54;HFL CENTRO CIRURGICO - RPA;OCUPADO
02;RPA;03/13/2013;11:29;HFL CENTRO CIRURGICO - RPA;LIVRE
700.09 - CTI ADULTO;700;03/13/2013;01:29;HFL 7? ANDAR CTI ADULTO;LIVRE
700.09 - CTI ADULTO;700;03/13/2013;11:34;HFL 7? ANDAR CTI ADULTO;LIVRE
700.12 - CTI ADULTO;700;03/13/2013;07:51;HFL 7? ANDAR CTI ADULTO;LIVRE
700.05 - CTI ADULTO;700;03/13/2013;07:53;HFL 7? ANDAR CTI ADULTO;LIVRE
700.12 - CTI ADULTO;700;03/13/2013;07:51;HFL 7? ANDAR CTI ADULTO;OCUPADO
700.09 - CTI ADULTO;700;03/13/2013;05:47;HFL 7? ANDAR CTI ADULTO;OCUPADO
700.12 - CTI ADULTO;700;03/13/2013;05:10;HFL 7? ANDAR CTI ADULTO;OCUPADO
08;SALA 08;03/13/2013;03:11;HFL CENTRO CIRURGICO;LIVRE
10;SALA 10;03/13/2013;11:38;HFL CENTRO CIRURGICO;OCUPADO
09;SALA 09;03/13/2013;06:09;HFL CENTRO CIRURGICO;LIVRE
12;SALA 12;03/13/2013;03:27;HFL CENTRO CIRURGICO;OCUPADO
09;SALA 09;03/13/2013;12:52;HFL CENTRO CIRURGICO;OCUPADO
11;SALA 11;03/13/2013;09:59;HFL CENTRO CIRURGICO;LIVRE
08;SALA 08;03/13/2013;09:07;HFL CENTRO CIRURGICO;OCUPADO
08;SALA 08;03/13/2013;09:06;HFL CENTRO CIRURGICO;LIVRE
11;SALA 11;03/13/2013;01:12;HFL CENTRO CIRURGICO;OCUPADO
09;SALA 09;03/13/2013;10:27;HFL CENTRO CIRURGICO;LIVRE
12;SALA 12;03/13/2013;02:06;HFL CENTRO CIRURGICO;LIVRE
10;SALA 10;03/13/2013;01:58;HFL CENTRO CIRURGICO;LIVRE
08;SALA 08;03/13/2013;01:14;HFL CENTRO CIRURGICO;LIVRE
10;SALA 10;03/13/2013;01:09;HFL CENTRO CIRURGICO;OCUPADO
11;SALA 11;03/13/2013;01:07;HFL CENTRO CIRURGICO;LIVRE
10;SALA 10;03/13/2013;09:30;HFL CENTRO CIRURGICO;LIVRE
12;SALA 12;03/13/2013;12:28;HFL CENTRO CIRURGICO;OCUPADO
06;SALA 06;03/13/2013;11:08;HFL CENTRO CIRURGICO;OCUPADO
08;SALA 08;03/13/2013;08:22;HFL CENTRO CIRURGICO;OCUPADO
12;SALA 12;03/13/2013;08:24;HFL CENTRO CIRURGICO;OCUPADO
11;SALA 11;03/13/2013;08:22;HFL CENTRO CIRURGICO;OCUPADO
12;SALA 12;03/13/2013;02:31;HFL CENTRO CIRURGICO;OCUPADO
08;SALA 08;03/13/2013;01:19;HFL CENTRO CIRURGICO;OCUPADO
11;SALA 11;03/13/2013;10:00;HFL CENTRO CIRURGICO;OCUPADO
08;SALA 08;03/13/2013;03:48;HFL CENTRO CIRURGICO;OCUPADO
12;SALA 12;03/13/2013;11:36;HFL CENTRO CIRURGICO;LIVRE
06;SALA 06;03/13/2013;05:10;HFL CENTRO CIRURGICO;LIVRE
11;SALA 11;03/13/2013;12:05;HFL CENTRO CIRURGICO;OCUPADO
06;SALA 06;03/13/2013;07:51;HFL CENTRO CIRURGICO;OCUPADO
09;SALA 09;03/13/2013;07:50;HFL CENTRO CIRURGICO;OCUPADO
12;SALA 12;03/13/2013;02:53;HFL CENTRO CIRURGICO;LIVRE
06;SALA 06;03/13/2013;10:54;HFL CENTRO CIRURGICO;LIVRE
12;SALA 12;03/13/2013;05:06;HFL CENTRO CIRURGICO;LIVRE
11;SALA 11;03/13/2013;05:05;HFL CENTRO CIRURGICO;LIVRE
10;SALA 10;03/13/2013;01:09;HFL CENTRO CIRURGICO;LIVRE
11;SALA 11;03/13/2013;12:04;HFL CENTRO CIRURGICO;LIVRE
842.1;842;03/13/2013;11:39;HFL 8? ANDAR POSTO 1;LIVRE
842.3;842;03/13/2013;11:41;HFL 8? ANDAR POSTO 1;LIVRE
842.3;842;03/13/2013;01:03;HFL 8? ANDAR POSTO 1;OCUPADO
842.3;842;03/13/2013;12:18;HFL 8? ANDAR POSTO 1;LIVRE
842.1;842;03/13/2013;11:46;HFL 8? ANDAR POSTO 1;OCUPADO
842.2;842;03/13/2013;12:18;HFL 8? ANDAR POSTO 1;OCUPADO
842.2;842;03/13/2013;12:18;HFL 8? ANDAR POSTO 1;LIVRE
512.1;512;03/13/2013;01:07;HFL 5? ANDAR POSTO 1 ;OCUPADO
524.2;524;03/13/2013;11:36;HFL 5? ANDAR POSTO 1 ;OCUPADO
512.1;512;03/13/2013;12:05;HFL 5? ANDAR POSTO 1 ;RESERVADO
734.2;734;03/13/2013;07:27;HFL 7? ANDAR ;OCUPADO
734.2;734;03/13/2013;12:28;HFL 7? ANDAR ;RESERVADO
734.1;734;03/13/2013;02:07;HFL 7? ANDAR ;OCUPADO
734.2;734;03/13/2013;02:07;HFL 7? ANDAR ;OCUPADO
734.1;734;03/13/2013;08:24;HFL 7? ANDAR ;RESERVADO
734.1;734;03/13/2013;07:16;HFL 7? ANDAR ;OCUPADO
732.1;732;03/13/2013;10:11;HFL 7? ANDAR ;OCUPADO
320.2;320;03/13/2013;03:13;HFL 3? ANDAR ;OCUPADO
416.2;416;03/13/2013;11:38;HFL 4? ANDAR POSTO 1;RESERVADO
422.2;422;03/13/2013;11:33;HFL 4? ANDAR POSTO 1;LIVRE
422.1;422;03/13/2013;11:08;HFL 4? ANDAR POSTO 1;RESERVADO
420.2;420;03/13/2013;07:51;HFL 4? ANDAR POSTO 1;RESERVADO
416.2;416;03/13/2013;01:09;HFL 4? ANDAR POSTO 1;OCUPADO
420.2;420;03/13/2013;11:29;HFL 4? ANDAR POSTO 1;OCUPADO
430.1;430;03/13/2013;01:30;HFL 4? ANDAR POSTO 2;LIVRE
430.1;430;03/13/2013;10:11;HFL 4? ANDAR POSTO 2;OCUPADO
436.1;436;03/13/2013;11:33;HFL 4? ANDAR POSTO 2;LIVRE
432.2;432;03/13/2013;04:03;HFL 4? ANDAR POSTO 2;LIVRE
432.1;432;03/13/2013;04:03;HFL 4? ANDAR POSTO 2;LIVRE
432.1;432;03/13/2013;04:11;HFL 4? ANDAR POSTO 2;OCUPADO
626.1;626;03/13/2013;03:12;HFL 6? ANDAR POSTO 1;OCUPADO
618.1;618;03/13/2013;06:09;HFL 6? ANDAR POSTO 1;OCUPADO
610.1;610;03/13/2013;03:27;HFL 6? ANDAR POSTO 1;RESERVADO
618.1;618;03/13/2013;12:52;HFL 6? ANDAR POSTO 1;RESERVADO
614.1;614;03/13/2013;09:59;HFL 6? ANDAR POSTO 1;OCUPADO
612.2;612;03/13/2013;08:00;HFL 6? ANDAR POSTO 1;OCUPADO
610.1;610;03/13/2013;07:57;HFL 6? ANDAR POSTO 1;OCUPADO
622.2;622;03/13/2013;09:07;HFL 6? ANDAR POSTO 1;RESERVADO
622.1;622;03/13/2013;09:06;HFL 6? ANDAR POSTO 1;OCUPADO
604.1;604;03/13/2013;08:50;HFL 6? ANDAR POSTO 1;OCUPADO
612.1;612;03/13/2013;07:47;HFL 6? ANDAR POSTO 1;OCUPADO
612.2;612;03/13/2013;01:12;HFL 6? ANDAR POSTO 1;RESERVADO
608.1;608;03/13/2013;01:58;HFL 6? ANDAR POSTO 1;OCUPADO
608.1;608;03/13/2013;01:09;HFL 6? ANDAR POSTO 1;RESERVADO
608.1;608;03/13/2013;07:37;HFL 6? ANDAR POSTO 1;OCUPADO
622.2;622;03/13/2013;02:07;HFL 6? ANDAR POSTO 1;OCUPADO
622.1;622;03/13/2013;08:22;HFL 6? ANDAR POSTO 1;RESERVADO
614.1;614;03/13/2013;08:22;HFL 6? ANDAR POSTO 1;RESERVADO
626.1;626;03/13/2013;08:11;HFL 6? ANDAR POSTO 1;OCUPADO
612.1;612;03/13/2013;02:31;HFL 6? ANDAR POSTO 1;RESERVADO
626.1;626;03/13/2013;01:19;HFL 6? ANDAR POSTO 1;RESERVADO
616.2;616;03/13/2013;10:00;HFL 6? ANDAR POSTO 1;RESERVADO
626.2;626;03/13/2013;08:21;HFL 6? ANDAR POSTO 1;OCUPADO
624.1;624;03/13/2013;03:48;HFL 6? ANDAR POSTO 1;RESERVADO
628.2;628;03/13/2013;09:43;HFL 6? ANDAR POSTO 1;OCUPADO
606.1;606;03/13/2013;08:23;HFL 6? ANDAR POSTO 1;OCUPADO
618.2;618;03/13/2013;07:50;HFL 6? ANDAR POSTO 1;RESERVADO
612.1;612;03/13/2013;02:53;HFL 6? ANDAR POSTO 1;OCUPADO
618.2;618;03/13/2013;10:55;HFL 6? ANDAR POSTO 1;OCUPADO
628.1;628;03/13/2013;08:44;HFL 6? ANDAR POSTO 1;OCUPADO
606.2;606;03/13/2013;08:32;HFL 6? ANDAR POSTO 1;OCUPADO
610.1;610;03/13/2013;05:06;HFL 6? ANDAR POSTO 1;OCUPADO
612.2;612;03/13/2013;05:05;HFL 6? ANDAR POSTO 1;OCUPADO
616.2;616;03/13/2013;12:04;HFL 6? ANDAR POSTO 1;OCUPADO
642.1;642;03/13/2013;11:41;HFL 6? ANDAR POSTO 2 ;OCUPADO
630.1;630;03/13/2013;07:52;HFL 6? ANDAR POSTO 2 ;OCUPADO
852.1;852;03/13/2013;11:38;HFL 8? ANDAR POSTO 2;OCUPADO
852.1;852;03/13/2013;11:38;HFL 8? ANDAR POSTO 2;LIVRE
852.2;852;03/13/2013;11:37;HFL 8? ANDAR POSTO 2;OCUPADO
852.2;852;03/13/2013;11:36;HFL 8? ANDAR POSTO 2;LIVRE
848.1;848;03/13/2013;02:10;HFL 8? ANDAR POSTO 2;OCUPADO
846.2;846;03/13/2013;12:18;HFL 8? ANDAR POSTO 2;OCUPADO
850.2;850;03/13/2013;04:17;HFL 8? ANDAR POSTO 2;OCUPADO
01;RPA;03/13/2013;03:12;HFL CENTRO CIRURGICO - RPA;LIVRE
01;RPA;03/13/2013;03:11;HFL CENTRO CIRURGICO - RPA;OCUPADO
